scoringHeartsHistoryId,songName,artistName,requestNo,damserial,dataKind,dataSize,scoringEngineVersionNumber,edyId,cdmCardNo,entryCount,topRecordNumber,lastPerformKey,requestNoTray,requestNoChapter,totalScore,fadeout,analysisReportCommentNo,radarChartPitch,radarChartStability,radarChartExpressive,radarChartVibratoLongtone,radarChartRhythm,radarChartHearing,spare1,singingRangeHighest,singingRangeLowest,vocalRangeHighest,vocalRangeLowest,intonation,kobushiCount,shakuriCount,fallCount,timing,longtoneSkill,longtoneCount,vibratoSkill,vibratoType,vibratoTotalSecond,vibratoCount,accentCount,hammeringOnCount,pullingOffCount,edgeVoiceCount,hiccupCount,flydownCount,hearingType,scoreType,hearingPoint,nationalAverageTotalPoints,nationalAveragePitch,nationalAverageStability,nationalAverageExpression,nationalAverageVibratoAndLongtone,nationalAverageRhythm,nationalAverageHearing,spare2,intervalGraphPointsSection01,intervalGraphPointsSection02,intervalGraphPointsSection03,intervalGraphPointsSection04,intervalGraphPointsSection05,intervalGraphPointsSection06,intervalGraphPointsSection07,intervalGraphPointsSection08,intervalGraphPointsSection09,intervalGraphPointsSection10,intervalGraphPointsSection11,intervalGraphPointsSection12,intervalGraphPointsSection13,intervalGraphPointsSection14,intervalGraphPointsSection15,intervalGraphPointsSection16,intervalGraphPointsSection17,intervalGraphPointsSection18,intervalGraphPointsSection19,intervalGraphPointsSection20,intervalGraphPointsSection21,intervalGraphPointsSection22,intervalGraphPointsSection23,intervalGraphPointsSection24,intervalGraphIndexSection01,intervalGraphIndexSection02,intervalGraphIndexSection03,intervalGraphIndexSection04,intervalGraphIndexSection05,intervalGraphIndexSection06,intervalGraphIndexSection07,intervalGraphIndexSection08,intervalGraphIndexSection09,intervalGraphIndexSection10,intervalGraphIndexSection11,intervalGraphIndexSection12,intervalGraphIndexSection13,intervalGraphIndexSection14,intervalGraphIndexSection15,intervalGraphIndexSection16,intervalGraphIndexSection17,intervalGraphIndexSection18,intervalGraphIndexSection19,intervalGraphIndexSection20,intervalGraphIndexSection21,intervalGraphIndexSection22,intervalGraphIndexSection23,intervalGraphIndexSection24,maxTotalPoints,scoringDateTime,hearingGraphPtSection01,hearingGraphPtSection02,hearingGraphPtSection03,hearingGraphPtSection04,hearingGraphPtSection05,hearingGraphPtSection06,hearingGraphPtSection07,hearingGraphPtSection08,hearingGraphPtSection09,hearingGraphPtSection10,hearingGraphPtSection11,hearingGraphPtSection12,hearingGraphPtSection13,hearingGraphPtSection14,hearingGraphPtSection15,hearingGraphPtSection16,hearingGraphPtSection17,hearingGraphPtSection18,hearingGraphPtSection19,hearingGraphPtSection20,hearingGraphPtSection21,hearingGraphPtSection22,hearingGraphPtSection23,hearingGraphPtSection24,hearingGraphHtSection01,hearingGraphHtSection02,hearingGraphHtSection03,hearingGraphHtSection04,hearingGraphHtSection05,hearingGraphHtSection06,hearingGraphHtSection07,hearingGraphHtSection08,hearingGraphHtSection09,hearingGraphHtSection10,hearingGraphHtSection11,hearingGraphHtSection12,hearingGraphHtSection13,hearingGraphHtSection14,hearingGraphHtSection15,hearingGraphHtSection16,hearingGraphHtSection17,hearingGraphHtSection18,hearingGraphHtSection19,hearingGraphHtSection20,hearingGraphHtSection21,hearingGraphHtSection22,hearingGraphHtSection23,hearingGraphHtSection24,hearingGraphIxSection01,hearingGraphIxSection02,hearingGraphIxSection03,hearingGraphIxSection04,hearingGraphIxSection05,hearingGraphIxSection06,hearingGraphIxSection07,hearingGraphIxSection08,hearingGraphIxSection09,hearingGraphIxSection10,hearingGraphIxSection11,hearingGraphIxSection12,hearingGraphIxSection13,hearingGraphIxSection14,hearingGraphIxSection15,hearingGraphIxSection16,hearingGraphIxSection17,hearingGraphIxSection18,hearingGraphIxSection19,hearingGraphIxSection20,hearingGraphIxSection21,hearingGraphIxSection22,hearingGraphIxSection23,hearingGraphIxSection24,rankingRank,rankingRankAll,medalKind,intonationType,intonationScore,favorite
"20890","星が降るユメ","藍井エイル","3521-75","BA008134","A00001",,,,"0080000941764296","1",,"0","3521","75","91954","0","1341","89","86","57","94","99","55","0","76","55","76","57","59","0","23","0","5","9","9","7","1","60","13","10","0","0","0","0","0","25","0","851","89057","85","77","72","84","95","68","0","92","94","91","87","84","92","88","91","90","97","96","93","86","81","94","0","0","85","88","86","93","89","89","86","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'00","B'01","B'01","B'10","B'10","B'10","B'10","B'10","94580","20250702172653","10","10","30","15","10","50","10","20","20","20","20","20","30","0","20","0","0","0","40","15","10","25","10","15","000000","000000","000000","250000","000000","000000","250000","000000","000000","000000","250000","000000","250000","000000","000000","000000","000000","000000","250000","000000","000000","250000","000000","000000","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'00","B'01","B'01","B'10","B'10","B'10","B'10","B'10","2","4","3","0","0","0"
"20893","シャルル","バルーン","7638-86","BA008134","A00001",,,,"0080000941764296","1",,"0","7638","86","91765","0","3413","87","76","75","90","98","74","0","82","58","82","60","86","17","4","0","5","7","5","7","10","62","14","14","0","0","0","0","0","18","0","1313","89044","85","78","71","79","96","69","0","87","0","0","89","86","88","90","84","0","0","89","85","93","84","85","85","0","89","90","86","85","84","85","100","B'01","B'00","B'00","B'01","B'01","B'01","B'10","B'10","B'00","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'10","B'10","B'10","B'10","B'10","92527","20250702173154","20","0","0","15","30","45","10","30","0","0","20","25","40","20","50","45","0","30","25","35","20","30","40","50","000000","000000","000000","250000","000000","190000","000000","000000","130000","000000","000000","000000","130000","000000","130000","000000","000000","000000","190000","000000","190000","000000","000000","190000","B'01","B'00","B'00","B'01","B'01","B'01","B'10","B'10","B'00","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'10","B'10","B'10","B'10","B'10","44","154","3","0","0","0"
"20897","Nocturnal Night Fever","天月/狂蘭メロコ/八雲べに/ライト","1025-65","BA008134","A00001",,,,"0080000941764296","1",,"0","1025","65","91034","0","4331","91","85","48","93","94","49","0","68","57","68","57","47","6","2","0","4","10","2","6","1","53","14","6","0","0","0","0","0","13","0","2316","86953","84","71","66","67","96","65","0","86","91","87","91","96","94","100","93","0","0","85","92","100","83","82","84","83","94","89","92","97","93","94","97","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'00","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'10","B'10","B'10","93719","20250702173526","30","30","10","10","10","10","20","10","0","0","20","30","20","40","10","20","20","60","10","50","40","25","0","20","000000","000000","000000","130000","000000","000000","000000","250000","000000","000000","000000","000000","130000","000000","000000","000000","130000","000000","000000","190000","000000","000000","000000","130000","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'00","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'10","B'10","B'10","2","4","3","0","0","0"
"20902","花の塔","さユり","1364-38","BA008134","A00001",,,,"0080000941764296","1",,"0","1364","38","92976","0","921","89","77","79","94","98","72","0","76","55","76","56","88","31","5","0","5","9","12","7","10","257","69","21","0","0","0","0","0","19","0","1675","87878","83","72","73","83","98","69","0","88","89","92","95","96","90","93","0","89","86","94","85","91","87","89","0","82","86","86","92","93","92","91","94","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'10","94627","20250702174108","0","10","40","25","30","55","25","0","15","35","30","50","60","30","50","0","10","25","70","60","45","60","35","50","000000","000000","010000","000000","190000","190000","000000","000000","130000","000000","190000","000000","000000","190000","000000","000000","000000","130000","010000","190000","000000","190000","000000","000000","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'10","3","26","3","0","0","0"
"20908","[生音]高嶺の花子さん","back number","5860-05","BA008134","A00001",,,,"0080000941764296","1",,"0","5860","05","90742","0","2861","86","77","77","90","90","71","0","74","52","74","54","95","22","2","0","3","7","12","7","1","164","39","9","0","0","0","12","6","13","0","1480","87493","83","74","72","84","92","68","0","79","85","85","79","85","93","79","100","0","93","79","84","81","87","89","87","83","80","89","88","86","88","88","86","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","90742","20250702174644","15","40","70","55","10","40","30","80","0","40","30","20","10","40","30","25","35","20","40","25","50","30","20","30","000000","000000","130000","130000","000000","190000","000000","190000","000000","000000","130000","000000","000000","130000","130000","000000","190000","000000","190000","000000","000000","130000","000000","130000","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","14","54","3","0","0","0"
"20914","God knows...","涼宮ハルヒ(CV.平野綾)","4461-09","BA008134","A00001",,,,"0080000941764296","1",,"0","4461","09","92804","0","1021","92","79","72","95","99","66","0","75","59","75","59","88","34","10","1","5","9","11","7","10","247","56","12","0","0","0","0","0","19","0","1588","89429","85","73","74","85","97","70","0","100","96","97","95","85","95","92","0","0","0","100","85","92","92","96","90","96","95","96","85","90","91","89","86","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'00","B'00","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'01","B'01","B'01","B'10","B'10","B'10","92804","20250702175139","20","25","50","25","40","50","50","0","0","0","10","30","25","30","25","15","40","45","25","40","30","45","40","35","000000","000000","130000","000000","000000","190000","190000","000000","000000","000000","000000","010000","000000","190000","000000","190000","000000","190000","130000","000000","000000","190000","000000","190000","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'00","B'00","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'01","B'01","B'01","B'10","B'10","B'10","18","113","3","0","0","0"
"20917","God knows...","涼宮ハルヒ(CV.平野綾)","4461-09","BA008134","A00001",,,,"0080000941764296","1",,"0","4461","09","92717","0","1031","88","59","83","89","99","82","0","75","59","75","59","98","13","5","1","5","8","14","6","10","76","18","15","0","0","0","13","2","13","0","1408","89429","85","73","74","85","97","70","0","84","84","96","86","86","89","82","0","0","0","90","89","82","84","87","86","87","84","95","79","81","86","85","87","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'00","B'00","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'01","B'01","B'01","B'10","B'10","B'10","92804","20250702175620","10","25","30","35","30","20","25","0","0","0","30","20","40","40","40","30","0","55","25","10","15","35","60","15","000000","000000","250000","000000","010000","000000","000000","130000","000000","000000","000000","000000","130000","000000","130000","000000","130000","000000","130000","000000","250000","000000","190000","000000","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'00","B'00","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'01","B'01","B'01","B'10","B'10","B'10","19","113","3","0","0","0"
"20922","にじいろ","絢香","4995-35","BA008134","A00001",,,,"0080000941764296","1",,"0","4995","35","90157","0","2221","87","60","68","90","98","66","0","74","54","74","54","90","16","4","2","5","8","12","7","10","117","29","9","1","0","0","7","3","13","0","1667","90277","86","78","76","86","98","72","0","85","85","90","93","86","82","83","100","85","81","0","0","0","77","93","86","95","87","91","98","90","83","79","85","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'00","B'00","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'01","B'10","B'10","90157","20250702180132","50","20","20","25","40","35","30","10","0","30","0","0","0","40","25","40","10","40","15","70","50","10","45","25","000000","000000","130000","000000","130000","000000","000000","130000","000000","000000","000000","000000","000000","130000","000000","000000","000000","130000","000000","130000","000000","000000","130000","000000","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'00","B'00","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'01","B'10","B'10","1","3","3","0","0","0"
"20926","RPG","SEKAI NO OWARI(世界の終わり)","5847-34","BA008134","A00001",,,,"0080000941764296","1",,"0","5847","34","91568","0","4512","87","68","82","91","94","76","0","69","49","69","49","93","13","11","0","4","8","8","7","10","138","38","13","0","0","0","5","7","13","0","1064","86844","82","71","77","77","94","74","0","84","82","94","90","88","85","85","87","0","0","0","83","81","93","92","89","82","0","79","92","87","89","84","84","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'00","B'00","B'00","B'01","B'01","B'01","B'01","B'10","B'10","B'00","B'01","B'01","B'10","B'10","B'10","B'10","91568","20250702180801","0","50","25","10","35","70","30","35","0","0","0","30","25","35","10","40","20","0","20","50","50","40","25","40","000000","000000","130000","000000","000000","190000","000000","130000","000000","000000","000000","000000","130000","130000","000000","130000","000000","000000","130000","000000","130000","000000","000000","130000","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'00","B'00","B'00","B'01","B'01","B'01","B'01","B'10","B'10","B'00","B'01","B'01","B'10","B'10","B'10","B'10","10","51","3","0","0","0"
"20928","君が代","国歌","5525-01","BA008134","A00001",,,,"0080000941764296","1",,"0","5525","01","91343","0","1492","94","49","59","91","94","62","0","62","48","62","48","78","2","5","0","6","8","15","7","1","112","24","2","0","0","0","0","0","7","0","1886","91103","93","76","65","89","92","63","0","100","100","77","100","77","100","100","77","100","100","100","100","100","100","100","100","100","100","100","100","0","100","100","0","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'10","B'10","B'10","B'10","B'10","B'10","B'10","B'10","B'10","B'10","B'01","92189","20250702180951","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","0","0","0","0","0","0","40","0","000000","000000","000000","000000","000000","000000","000000","000000","000000","000000","000000","000000","000000","000000","000000","070000","000000","000000","000000","000000","000000","000000","070000","000000","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'10","B'10","B'10","B'10","B'10","B'10","B'10","B'10","B'10","B'10","B'01","26","65","3","0","0","0"
"35688","正しくなれない","ずっと真夜中でいいのに。","5244-53","BA008134","A00001",,,,"0080000941764296","1",,"0","5244","53","91937","0","2121","89","79","69","90","99","65","0","77","57","77","57","97","7","6","0","5","7","5","7","13","238","51","16","0","0","0","0","0","25","0","1897","88027","83","75","73","81","96","68","0","91","90","0","91","94","98","88","90","90","91","92","0","88","88","91","85","94","83","85","91","89","83","96","84","B'01","B'01","B'00","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'01","B'01","B'01","B'01","B'10","B'10","B'10","91937","20250808162049","20","10","0","40","40","30","30","35","50","25","35","0","35","30","30","25","40","20","10","20","35","30","20","30","000000","000000","250000","000000","000000","130000","000000","000000","010000","000000","000000","000000","250000","000000","250000","000000","000000","130000","000000","000000","250000","000000","000000","250000","B'01","B'01","B'00","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'01","B'01","B'01","B'01","B'10","B'10","B'10","10","48","3","0","0","0"
"35696","Bunny Girl","AKASAKI","1430-11","BA008134","A00001",,,,"0080000941764296","1",,"0","1430","11","92708","0","641","91","68","72","93","99","70","0","64","48","64","48","87","15","2","0","5","9","1","6","10","96","25","10","0","0","0","2","4","18","0","1178","87366","84","68","70","63","98","68","0","81","89","97","0","86","88","93","84","89","90","92","87","89","0","0","95","91","89","0","0","0","88","90","97","B'01","B'01","B'01","B'00","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'00","B'01","B'01","B'01","B'00","B'00","B'00","B'10","B'10","B'10","92708","20250808162832","40","30","40","0","0","20","10","10","75","60","50","70","50","0","0","30","0","25","0","0","0","60","40","60","000000","000000","130000","000000","000000","000000","000000","130000","190000","000000","000000","000000","190000","000000","000000","000000","000000","130000","000000","000000","000000","000000","190000","000000","B'01","B'01","B'01","B'00","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'00","B'01","B'01","B'01","B'00","B'00","B'00","B'10","B'10","B'10","13","654","3","0","0","0"
"35706","SUN","星野 源","5941-40","BA008134","A00001",,,,"0080000941764296","1",,"0","5941","40","92961","0","3411","88","68","89","91","98","83","0","69","51","69","51","93","14","15","1","5","8","6","7","1","181","43","25","0","1","0","2","0","3","0","1643","87769","83","73","77","75","97","72","0","85","96","88","86","84","96","89","87","0","89","81","83","96","92","85","82","87","82","91","87","86","80","97","93","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'10","B'10","B'10","B'10","B'10","B'10","B'10","92961","20250808163628","50","70","70","40","20","40","55","20","0","20","40","40","40","40","30","60","40","30","25","20","45","50","50","25","000000","000000","010000","000000","000000","010000","000000","010000","000000","000000","000000","000000","130000","000000","130000","000000","000000","010000","130000","000000","130000","000000","130000","000000","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'10","B'10","B'10","B'10","B'10","B'10","B'10","12","127","3","0","0","0"
"35714","千本桜","WhiteFlame feat.初音ミク","7609-91","BA008134","A00001",,,,"0080000941764296","1",,"0","7609","91","88167","0","3761","87","68","70","62","99","64","0","76","55","76","55","90","27","5","0","5","2","2","5","13","32","11","9","0","0","0","0","0","19","0","2235","86634","83","72","67","63","97","66","0","83","79","91","85","85","94","84","0","90","80","90","87","88","90","87","0","0","0","0","95","96","84","86","87","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'00","B'00","B'00","B'01","B'10","B'10","B'10","B'10","91927","20250808164513","10","20","15","30","50","40","40","0","10","20","20","50","40","50","40","0","0","0","0","10","30","50","20","70","000000","000000","190000","000000","190000","000000","190000","000000","000000","000000","130000","190000","000000","190000","000000","000000","000000","000000","000000","000000","190000","190000","000000","190000","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'00","B'00","B'00","B'01","B'10","B'10","B'10","B'10","70","226","4","0","0","0"
"35722","Monster","嵐(アラシ)","7444-66","BA008134","A00001",,,,"0080000941764296","1",,"0","7444","66","94685","0","3932","92","68","95","94","99","85","0","68","51","68","51","91","32","13","1","5","9","3","7","10","245","65","28","0","1","0","12","4","18","0","1703","88642","85","67","80","77","97","75","0","90","92","93","89","90","89","85","87","87","0","100","84","91","95","90","0","0","90","96","100","96","86","81","0","B'01","B'10","B'10","B'01","B'01","B'01","B'01","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'00","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'00","94685","20250808165629","35","70","40","20","40","30","40","55","60","0","70","43","50","75","90","0","0","50","45","80","50","65","45","0","000000","190000","000000","000000","130000","130000","000000","190000","000000","130000","000000","010000","190000","010000","000000","000000","000000","010000","000000","130000","000000","190000","010000","000000","B'01","B'10","B'10","B'01","B'01","B'01","B'01","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'00","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'00","4","151","3","0","0","0"
"35729","ユメヲカケル！","スペシャルウィーク(CV.和氣あず未)、サイレンススズカ(CV.高野麻里佳)、トウカイテイオー(CV.Machico)、ウオッカ(CV.大橋彩香)、ダイワスカーレット(CV.木村千咲)、ゴールドシップ(CV.上田瞳)、メジロマックイーン(CV.大西沙織)","4537-80","BA008134","A00001",,,,"0080000941764296","1",,"0","4537","80","91391","0","1031","87","80","76","90","98","71","0","74","57","74","57","93","33","7","0","5","7","13","7","10","161","37","19","0","0","0","0","1","19","0","1612","87517","83","75","71","79","98","68","0","93","0","88","95","85","90","84","87","0","90","92","85","86","83","0","0","87","89","79","84","86","90","86","88","B'01","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'00","B'00","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'10","91391","20250808170549","30","0","20","10","35","25","45","10","0","30","30","35","40","50","0","0","30","35","20","30","26","20","30","30","000000","000000","190000","000000","130000","000000","190000","000000","000000","190000","000000","130000","000000","130000","000000","000000","130000","190000","000000","000000","010000","190000","000000","190000","B'01","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'00","B'00","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'10","3","19","3","0","0","0"
"35738","SHINY DAYS","亜咲花","4400-72","BA008134","A00001",,,,"0080000941764296","1",,"0","4400","72","93642","0","2842","90","78","84","94","98","76","0","76","57","76","57","90","21","15","0","5","9","9","8","4","209","53","27","0","0","0","0","0","18","0","1228","88566","84","77","70","84","96","67","0","91","96","84","91","93","89","91","0","81","86","100","86","98","92","89","0","86","88","96","89","97","84","94","90","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","95052","20250808171511","15","30","40","40","40","35","35","0","30","10","10","50","25","40","40","0","30","40","35","55","30","35","25","35","000000","130000","000000","000000","190000","000000","010000","000000","000000","000000","130000","000000","130000","000000","190000","000000","000000","130000","000000","190000","000000","190000","000000","250000","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","2","31","3","0","0","0"
"35745","トレセン音頭","ナリタブライアン(CV.衣川里佳)・マヤノトップガン(CV.星谷美緒)・アドマイヤベガ(CV.咲々木瞳)・イナリワン(CV.井上遥乃)・サトノダイヤモンド(CV.立花日菜)・キタサンブラック(CV.矢野妃菜喜)・ヤエノムテキ(CV.日原あゆみ)・サクラローレル(CV.真野美月)…","3376-32","BA008134","A00001",,,,"0080000941764296","1",,"0","3376","32","87958","0","2122","86","48","66","82","98","64","0","75","58","75","58","92","23","1","0","5","4","0","7","4","53","13","5","0","0","0","1","1","18","0","1696","85950","82","70","65","57","99","64","0","95","83","87","88","84","84","85","85","88","92","82","88","91","0","94","77","72","75","72","78","90","90","93","87","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","87958","20250808172312","20","10","10","40","10","40","10","25","30","20","30","30","40","0","10","20","10","20","10","10","20","20","30","30","000000","000000","130000","000000","000000","190000","000000","000000","130000","000000","000000","000000","190000","190000","000000","000000","130000","000000","000000","000000","000000","250000","000000","190000","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","5","8","4","0","0","0"
"35755","My Soul,Your Beats!","Lia","3385-34","BA008134","A00001",,,,"0080000941764296","1",,"0","3385","34","91914","0","1042","86","65","83","91","99","83","0","76","54","75","54","95","4","23","2","5","7","28","7","13","231","58","16","0","0","0","0","4","5","0","1570","89501","84","76","77","87","98","75","0","82","83","94","84","82","90","100","86","79","90","85","87","92","96","88","73","86","83","78","84","85","85","81","92","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'01","91914","20250808173435","40","45","40","80","40","30","25","40","40","45","50","40","50","0","55","40","40","70","35","10","30","25","40","15","000000","000000","250000","000000","010000","000000","250000","000000","000000","190000","000000","010000","000000","000000","010000","000000","000000","010000","000000","250000","000000","130000","000000","250000","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'01","22","58","3","0","0","0"
"35761","晩餐歌","tuki.","5476-97","BA008134","A00001",,,,"0080000941764296","1",,"0","5476","97","88363","0","921","87","69","67","77","95","64","0","78","56","78","56","92","17","5","0","4","4","0","6","4","168","43","5","0","0","0","0","0","13","0","1144","86889","83","67","69","74","97","66","0","91","89","85","84","89","88","85","96","0","90","85","88","86","91","87","94","83","91","94","82","83","87","91","87","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","90246","20250808174153","10","10","10","10","10","20","45","30","0","10","20","0","10","10","30","30","30","20","20","20","20","35","30","25","000000","000000","130000","000000","000000","130000","000000","190000","000000","000000","000000","250000","000000","130000","130000","000000","000000","190000","000000","130000","000000","130000","000000","190000","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","161","522","4","0","0","0"
"35771","[生音]高嶺の花子さん","back number","5860-05","BA008134","A00001",,,,"0080000941764296","1",,"0","5860","05","89738","0","2711","87","74","74","86","91","67","0","74","52","74","52","94","23","2","0","3","7","12","6","10","163","48","8","0","0","0","11","1","13","0","1433","87275","82","73","72","83","92","68","0","88","84","88","84","89","91","81","75","0","90","81","90","85","89","94","81","92","89","84","82","84","92","82","90","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","90742","20250808175054","25","50","40","30","25","30","40","40","0","40","35","40","20","35","50","20","25","25","40","20","40","15","40","50","000000","130000","000000","190000","130000","000000","130000","000000","000000","130000","000000","190000","000000","000000","130000","190000","000000","130000","000000","130000","000000","130000","130000","000000","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","93","381","4","0","0","0"
"35779","花に雨を、君に歌を","THE BINARY","5280-58","BA008134","A00001",,,,"0080000941764296","1",,"0","5280","58","91488","0","3103","87","80","77","94","95","70","0","76","54","76","54","92","32","4","0","4","10","4","6","10","130","39","21","0","0","0","0","0","18","0","1004","86990","83","73","72","77","94","68","0","88","88","90","87","82","84","89","0","0","87","86","81","87","92","0","95","80","89","87","94","90","87","82","84","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'00","B'01","B'01","B'01","B'10","B'10","B'00","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'10","B'10","91488","20250808175901","25","25","10","25","20","13","20","0","0","15","20","25","30","50","0","50","43","25","20","20","25","15","10","30","000000","190000","000000","190000","000000","190000","000000","000000","000000","190000","000000","130000","000000","190000","000000","000000","010000","190000","000000","130000","130000","000000","000000","130000","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'00","B'01","B'01","B'01","B'10","B'10","B'00","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'10","B'10","3","14","3","0","0","0"
